review_text,label
overal aplikasinya sudah lumayan bagus seperti kemudahan untuk proses pendaftaran akun sampai registrasi kendaraan tampilan yang sederhana mudah untuk digunakan dan update prosesnya ketika pembayaran pajak namun aplikasi ini masih terdapat beberapa kekurangan yaitu masih sering terjadi bug kemudian ketika proses pembayaran apabila keluar aplikasi tertutup tidak bisa masuk kembali ke pilihan pembayaran untuk melihat va termasuk call ceter pengaduan yang tidak responsif,Negatif
sukses selalu untuk signal,Positif
sangat mm sudah dan cepat,Positif
min mau bayar kok lama banget lading nya saya mau lanjut ke pembayaran masih lading terus dari tadi sudah hampir jam saya menunggu enggak masuk masuk masih muter terus,Netral
alhamdulillah hari paket sudah datang,Positif
alhamdulillah berkas sudah sampai semoga proses pembayarannya bisa ditambah dengan memperbanyak kerja sama antar bank dengan samsat di berbagai daerah memaksimalkan pendapatan negara secara online,Positif
mantap dikirim kerumah dengan cepat jadi tidak perlu harus ke samsat,Positif
mudah cepat dan efisien,Positif
daftar berhasil pembayaran pajak stnk berhasil dan tiba tiba aplikasi eror entahlah uangnya hilang kemana tiba tiba tertera transaksi gagal rakyat deh susah uang nya di tipu kita kan bayar pajak bukan meminta,Negatif
tidak usah ribet perpanjangan stnk cukup di rumah saja apl ini memang oke banget sangat membantu,Negatif
apalah anjir gagal mulu daftar apa coba data foto tidak sesai dengan ktp gunanya aplikasi pemerintah apasih anjir busuk amat mau daftar saja susah hadeh heran dana pemerintah gede tapi bikin aplikasi yang bagus buat rakyatnya saja susah banget tolong perbaiki ya tolong kalo buat verifikasi foto yang sesai dong itu masih banyak bug sama eror itu pasti di codingannya orang saya ktp sama muka sama tapi dibilangin tidak sesai kalo masih enggak bisa daftar kecewa sih saya sebagai rakyat,Negatif
aplikasi sangat mudah dan membantu dalam membayar pajak,Positif
pelayanan terbaik semoga terus seperti ini jadi mempermudah untuk yang kerjanya dari senin sabtu,Netral
kurang memuaskan pembayaran berhasil tapi kata kantor samsatnya data tidak masuk alhasil stnk enggak bisa dikirim harus cetak sendiri ke samsat rugi di ongkir pengiriman yang hangus,Negatif
semua jadi lebih mudah dan cepat,Positif
proses lancar pengiriman hari rekomen banget buat yang mager keluar dan mager antri,Positif
proses dan pengiriman sangat cepat terima kasih,Positif
lumayan membantu tidak ribet isi antri bisa di kirim ke rumah,Negatif
aplikasi ini sangat membantu pembayaran samsat kendaraan,Positif
aplikasi sangat membantu karena bisa dilakukan dimana saja,Positif
alhamdulillah baru sekal ini pajak lewat signal dan lancar semua hingga dokemen pelunasan pajak di kirim sampai rumah dan ketika ada pengaduan pun langsung di tanggapi,Positif
ok,Netral
cepat dan tepat godjobb pokok,Positif
kukira dengan adanya aplikasi bisa sat set eh tetap harus datang ke samsat buat validasi nik print berkas ini itu lah mengapai kan datanya sudah ada ribet amat,Negatif
sangat membantu saya yang bekerja di luar kota mantaapp,Positif
awalnya biaya layananya murah tapi makin kesini kok makin mahal ia,Netral
mantap simpel dan mudah tidak mengantri,Positif
sangat terpercaya aman,Netral
mantap banget terima kasih ya,Positif
good game lah,Netral
lebih mudah praktis,Positif
urusan menjadi mudah,Positif
solusi yang blokir masih harus ke kantor samsat seharus nya sudah bisa online,Netral
ok bagus cepat,Positif
cepat dan parktis,Positif
mantap bayar pajak enggak usah pulang kampung meski lagi di liar kota,Positif
aplikasi sudah sangat membantu dan cukup mudah dalam proses pendaftaran namun kendala hanya pas proses bayar sudah pilih berbagai metode pembayaran tapi enggak pernah muncul cara bayar nya seperti apa sampai berkali lewat dari batas jam datang langsung ke alf sama rt juga enggak bisa padahal terdaftar di sana baru bisa pas datang langsung ke ind sama rt secara overal aplikasi ini sudah sangat membantu tolong diperbaiki metode pembayarannya terima kasih,Negatif
untuk proses total hari di saya dan saya mau bertanya untuk perpanjang online apakah hasilnya lembar saja ya tbpkp karena baru pertama ini,Netral
mantap aplikasi ini sangat membantu saat akan membayar pajak,Positif
mantap lebih mudah sekarang bayar pajak mudah mudahan ganti plat bisa online juga,Positif
mantap sangat membantu buat kita yang anak rantau,Positif
puas,Netral
mantap sangat membantu,Positif
enak enggak pakai ribet,Negatif
maaf sayang belum menerima pajak nya stnk ke rumah,Netral
mantap lebih mudah,Positif
mantap sih ini bisa byr pjak tanpa harus keluar rumah,Positif
enggak perlu capek pergi jauh surat diantar ke rumah order untuk yang kedua kalinya tahun lalu butuh minggu baru sampai rumah kemarin hanya dua hari,Netral
mantap enggak garcep,Positif
mantap dapat dipercaya,Positif
sangat membantu,Positif
perdana perpanjang stnk melalui aplikasi signal alhamdulillah biaya transparan tidak ada hidden value lagi yang paling penting enggak perlu antri lagi berjam jam sambil santai di rumah bisa bayar pajak kendaraan stnk memang baru datang tiga belas hari kemudian menggunakan ekspedisi pos namun juga disediakan stnk digitalnya jadi sementara bisa pakai versi digitalnya sampai yang aslinya datang ke rumah transformasi nya dari konvensional ke digital keren terima kasih korlantas polri,Positif
mempermudah sekal sehingga saya sebagai karyawan tidak sudah bayar pajak ke kantor,Netral
harus lebih cepat,Positif
kode otp enggak muncul terus,Netral
simpel tidak perlu mengantri tapi pengiriman lumayan lama di tingkatkn lagi,Netral
pelayanan nya mudah dan cepat,Positif
sangat membantu,Positif
good keren,Positif
pengiriman lumayan lama selebihnya baik,Netral
sangat memudahkan,Netral
kerrnn perbarui lagi,Netral
kalo bisa di percepat prosesnya jangan terlalublama,Netral
kok error terus setiap mau input data,Negatif
keren banget sih layanannya super duper mudah dan cepat sangat bermanfaat,Positif
apk enggak jelas masa verifikasi muka kagak bisa² pas daftar,Netral
aplikasi sangan bagus dan memudahkan dalam pembayaran pajak proses cepat adminya juga responsif mungkin perlu ditingkatkan pengiriman dokumen fisiknya bisa lebih cepat,Positif
ok,Netral
sangat membantu sekal buat yang tidak ada waktu buat mengurus pajak ke samsat sendiri,Positif
terima kasih aplikasi dan pelaanan yang sangat prima pertahankan,Positif
sesai,Netral
dua minggu sudah sampai,Netral
layanan ok stnk baru sudah diterima terima kasih,Positif
manta semoga untuk yang tahu an dan balik nama bisa online juga,Netral
walaupun lama dalam proses percetakan nya tapi tetap simple enggak perlu antri keren,Positif
simple overal kalo yang sibuk bisa lewat ini,Netral
ini kenapa saat saya menambahkan data kendaraan bermotor tidak bisa padahal sinyal sudah bagus data yang perlu diisi sudah benar semua tapi tidak berhasil didaftarkan,Negatif
lebih praktis dan enggak ribet sama orang yang sibuk,Negatif
mantap,Positif
pemdaftaran ribet,Negatif
good,Netral
bagus cepat semoga dibidang lain birokrasi bisa seperti ini,Positif
terima kasih untuk aplikasinya yang tidak ribet tanpa syarat ktp harus sesai alamat stnk seperti saat membayar di kantor samsat sangat membantu dalam membayar pajak kendaraan,Negatif
alhamdulillah jadi,Positif
alhamdulillah sudah jadi enggak perlu ribet tinggal online sudah sampai rumah suratnya,Negatif
menggunakan aplikasi signal mempermudahkan pembayaran pajak kendaraan,Netral
oke cukup membantu,Positif
manta pelayanan prima cepat tepat dan efisien,Positif
sangat membantu buat anda yang tidak punya waktu terima kasih signal,Positif
saya mau bayar pajak ega pernah bisa,Netral
awal pertama bayar ok fine lancar saja tapi bayar yang ke kali kenapa sudah hari ini enggak dikirim itu stnk,Positif
joss cepat,Positif
proses admin cepat tapi proses pengiriman lewat pos indonesia masih lambat walaupun sudah byr dengan kilat khusus,Negatif
aplikasinya bagus harap dipertahankan untuk pelayanan digital nya,Positif
mempermudah segala untuk pembayaran pajak terima kasih,Positif
tolong dipertahankan hindari calo,Netral
membantu sekal,Positif
bayar pajak sambil tiduran tingkatkan terus layanan publiknya kepolisian,Netral
terima kasih aplikasi signal bagus sekal puas dan sangat membantu saya pengurusan perpanjangan stnk jadi lebih mudah lebih cepat dan efisien semoga dapat lebih baik lagi kualitas pelayanannya secara terus menerus,Positif
mantap,Positif
pengiriman nya lumayan lama untuk samsat balaraja lebih dari satu minggu setelah proses transaksi pembayaran selesai tanggal transaksi penerimaan dokumen di tanggal,Netral
pelayanan cepat dan tanggap tidak perlu antri,Positif
manta enggak perlu antri bayar pajak segampang itu,Netral
bagus enggak ribet,Negatif
simple,Netral
sangat membantu,Positif
ke kali bayar pajak kendara melalui app signal alhamdulillah memuaskan no ribet tinggal menunggu di rumah walpun ada kendala waktu pendaftaran selalu tidak ada jaringan notif nya setelah chat melalui email admin signal lebih kurang jam sudah bisa daftar dan kendala waktu pembayaran melalui livin selalu muncul notif transaksi tidak dapat di proses solusinya pembayaran melalui toko orang lancar jaya hari langsung sampai mantap,Negatif
balik nama kendaraan,Netral
kecepatan pengiriman bisa ditingkatkan,Netral
lebih simpel dan enggak ribet namun untuk pembayaran via bank terhambat lebih lancar via dana,Negatif
pelayanannya bagus banget,Positif
proses cepat,Positif
ok,Netral
mantap,Positif
bagus simple dan enggak perlu antri,Positif
mantap,Positif
baru mencoba kemarin hari langsung jadi manta,Netral
sangat baik dan membantu,Positif
pengiriman lama padahal sudah kirim express,Netral
tidak berfungsi aplikasinya disuruh taat pajak tapi mau bayar pajak dipersulit mau daftar pengesahan stnk saja gagal sudah sebulan di complain alasannya cuma dalam perbaikan terus admin harusnya lihat di komentar instagram pada complain di google ranting complain tiap hari update story instagram tapi komentar enggak pernah dibaca di aplikasi pengaduan ada live chat tapi live chat nya cuma sama bot di email jawabnya template sama sekal enggak menyelesaikan masalah harap di perbaiki aplikasinya,Negatif
sangat bagus,Positif
mantap aplikasi nya membantu banget walaupun dari luar kota tetap bisa di urus secara online,Positif
mantap diantar ke rumah,Positif
terima kasih banyak,Positif
membantu sekal signal mantu mantap pokoknya,Positif
pengaduan saya direson cepat sangat respect senin baru saya gunakan aplikasinya sabtu minggu mungkin libur,Positif
memudahkan tidak harus antri,Netral
samsat gunung sugih lambat,Negatif
cepat tepat jooss jangan ragu bayar pajak di signal,Positif
layanan terbaik terhindar dari calo,Netral
kecewa pengiriman tidak sampai sudah minggu,Negatif
prosesnya cepat manta,Positif
pelayanan sudah bagus simple dan sangat mudah di akses hanya saja terlalu banyak tinggi biaya administrasinya kalau bisa membanyaki promo jika melakukan transaksi di di sini supaya banyak peminat untuk menggunakannya,Positif
bagus,Positif
bagus tapi agak lambat karena jauh kali ya,Negatif
pertahankan untuk pelayanan online nya karena bisa mempermudah sebagai rakyat yang lagi bijak untuk menyetorkan pajak,Netral
meragukan kenapa harus vermuk segala,Netral
cepat dan amanah,Positif
bagus enggak perlu pergi ke kantor samsat untuk perpanjangan pajak kendaraan bermotor,Positif
bagus,Positif
keren,Positif
aplikasi sepertinya belum saatnya dipublish daftar akun sulit sampai harus dibantu customer service mau bayar pajak sudah sebulan enggak bisa terus dengan alasan sedang maintenance mohon agar dapat diperbaiki karena aplikasi ini jika berjalan dengan baik akan sangat membantu,Negatif
mantap,Positif
sering eror,Netral
tidak bisa mendaftarkan pengesahan sudah satu minggu lebih untuk kalimantang tengah,Negatif
pelayanan ok,Netral
kenapa pengesahan pendaftara stnk tidak dapat di proses,Netral
sangat membantu buat masyarakat,Positif
aplikasi tidak jelas masa untuk registrasi saja tulisan data kependudukan tidak valid mulu,Netral
membantu terima kasih,Positif
kasih bintang saja soalnya sampai sekarang stnk saya belum di antera saya bayar bulan april sekarang sudah bulan agustus tapi stnk nya belum di kirim juga,Netral
lebih mudah pelayanan nya dan cepat,Positif
terus di tingkatan lagi,Netral
lebih praktis enggak perlu ke samsat lagi karena lagi posisi,Positif
mantap,Positif
bagus memudahkan kita yang tidak punya waktu pergi ke samsat,Positif
mantap,Positif
alhamdulillah membantu mungkin layut aplikasinya bisa di buat tidak full di layar bagi sebagian handphone agak susah karena icon pilihan menu tertumpuk dengan icon home dan back di handphone,Negatif
data enggak sesai dengan duscakpil,Netral
sangat bermanfaat dan berguna juga terima kasih banyak,Positif
sangat membantu tidak perlu antri dan desak an hemat waktu,Positif
baik,Netral
sama seperti ulasan yang lainnya verifikasi data gagal saat awal daftar data kependudukan tidak valid lucu sekal aplikasi ini nik terdaftar aman dimana mana di dtks pun terdaftar cuma aplikasi ini yang bilang tidak valid uninstal kembali,Negatif
,Netral
manta kalo begini semua orang pasti bayar pajak,Netral
good job dari pada antri poto kopilah inilah itu lah duduk hilir mudik di samsat banyak orang saya anjurkan bayar pajak pakai apk signal saja tks,Netral
simpel enggak ribet lagi bayar pajak,Negatif
sudah mau jatuh tempo nih error mulu,Negatif
mudah dan tepat,Positif
aplikasi yang cocok untuk di kota maupun kabupaten besar untuk daerah pinggiran kurang cocok karena samsat ikut bingung atas aplikasi signal ini,Netral
manattaapp,Netral
alhamdulillah memuaskan,Positif
mempermudah bayar pajak motor,Netral
keren sangat membantu sekal,Positif
keren lebih cepat bayar pajak tahunan,Positif
proses pengantaran cukup lama update proses pengiriman barang sangat terlambat seharusnya pembayaran sebelum jam siang dikirim hari itu juga,Negatif
makin mudah untuk bayar pajak semoga kedepannya di lembar pajak sudah langsung ada qrcodnya jadi enggak perlu unduh sendiri lagian kan dibuang juga lembar lamanya,Positif
mantap gan barang cepat sampai,Positif
alhamdulillah sudah sampai dan mudah dengan adanya aplikasi signal jadi enggak perlu repot repot antri di kantor samsat terima kasih apk signal,Positif
aplikasi yang sangat membantu bagi pemilik kendaraan bermotor tanpa capek² antri mudah dan cepat skiranya kalau bisa untuk pembayaran nya lebih diperbyk aplikasi yang mendukung nya t khusus bank baca kenapa hanya aplikasi mybca saja yang bisa mlakukan pembayaran terima kasih dan sukses si lalu,Positif
dulu hari sampai nih hari baru sampai proses agust sampai sept tambah suwe tambah lemot,Netral
keren gerecep hari selesai,Positif
mudah cepat no pungli,Positif
kalo bisa pengiriman jangan pakai pos indonesia kan sudah banyak itu pengiriman lain paket rencana diterima tanggal actualnya tanggal baru diantar alesannya rumah kosong mulu tapi enggak pernah nelp pengirimnya,Netral
jospar enggak perlu antri,Netral
bagus aplikasi signal ini mempermudah bagi yang mau bayar pajak motor tanpa harus dtng ke samsat langsung,Positif
cepat juga buat tanggal tanggal sudah jadi diantar ke rumah lagi,Positif
tidak bisa menambahkan no kendaraan satu kakak,Negatif
