review_text,label,label_encoded
pelayanan di kantor pusat anda diberi informasi siapa bakal menunggu kami disuruh tunggu mengira bentar belakang mesin wkwkw saya kira pakai aplikasi cepat ya instalasi cepat di apk ternyata mau kerja di pt yang lama ini,Negatif,0
cepat dan praktis,Positif,2
tanda pakai untuk pajak tahunan dan plat lain yang di kirim dari pengurusan sim,Netral,1
cepat tinggal bayar virtual acount sambil rebahan di rumah stnk pak pos yang ngaterin mantap,Positif,2
tobat bayar pajak pakai app ini sengaja pakai fitur di antar tapi surat dokumen enggak di antar antar di kejari pakai email baru bergerak itu pun lambat jadi kasih bintang saja lah tadi nya mau tapi karena di antar juga kasih bintang enggak saran buat yang mau urus pajak lebih bagus dokumen jemput ke samsat daripada emosi lihat mafia mafia ini,Negatif,0
sangat memudahkan dan cepat,Positif,2
proses mudah dan cepat untuk pengiriman juga cepat hari sampai alamat semenjak pembayaran,Positif,2
aplikasi nya sudah bagus jadi enggak mesti repot repot ke samsat untuk perpanjangan terima kasih,Positif,2
top enggak perlu repot antri,Positif,2
tahun lalu sejak tahun dimana saya memang mendapatkan namanya stnk dari aplikasi signal selalu baik,Negatif,0
saya sudah kali menggunakan nya,Netral,1
akun saya kok tidak bisa cuma buka keberadaannya,Negatif,0
sangat membatu,Netral,1
2000,Netral,1
bayar pajak simple dan praktis tanpa harus mengantri dan sudah terjamin aman terbukti dipakai tiap tahun berturut² buat bayar pajak,Positif,2
kendala transaksi pembayaran sudah siap lebih masih saja yang bisa bilang masih berhasil tapi kapan mencoba berkala sudah bahkan mulai yg dicoba tapi sampai yg masih aman saja tidak bisa,Negatif,0
saya kasih bintang mohon tingkat lagi proses biar kami tidak menunggu lama,Netral,1
nice,Netral,1
lebih gampang pengurusannya,Netral,1
mendapat bayar pajak maka,Netral,1
caroline,Netral,1
the beatles,Netral,1
prosesnya cepat mudah dan tidak perlu antri tinggal menunggu di rumah di antri sampai pintu,Positif,2
tidak gampang enggak mungkin sekali ganti ee tentu jadi,Negatif,0
lange,Negatif,0
bulan tetapi tidak mau bayar selalu enggak bisa menjaga pendaftaran pengesahan stnk ternyata sudah masukkan email yang sesai sudah mencoba hampir selama ini dari juni sampai ulasan ini dibuat juli ini gagal dan selalu disuruh ke samsat padahal mau bayar online karena enggak ada waktu sedang ngantre di facebook tolong solusinya,Negatif,0
sudah hampir tahun pakai signal joss cepat,Positif,2
kenapa yg baru bayar belum yg sudah coba mulai ke cs dan nya cs sampai tidak dengan kejelasan kenapa tidak dapat bayar sampai pada yang sampai batas sampai tetap tidak bisa bayar,Negatif,0
munich come monaco ribet,Negatif,0
cukup bagus,Positif,2
sangat membantu,Positif,2
simple enggak harus mengantri signal cocok buat yang malas keluar,Netral,1
bagus sangat membantu,Positif,2
pengambilan photo waktu mendaftar susahnya meminta ampun sampai saat ini gagal,Negatif,0
memuaskan,Netral,1
manta tram dan ya repot oleh depo mantabss,Netral,1
untuk aplikasi pemerintah masih banyak sekal kekurangan nya tapi lumayan bagus sih untuk mencegah orang samsat biar enggak pungli lagi dan pembayaran harus kendaraan atas nama sendiri kalo sudah bisa bbnkb scara online baru ku kasih bintang,Positif,2
membantu,Positif,2
masjid yang menjulang tinggi disaat kita enggak bisa terus memasuki lokasi parkir perpanjang kali motor listrik pwngirimanpun sudah kerumah mufah dan uang thkz,Negatif,0
polri perpanjangan n y pungli brimob polri semangat nkri,Netral,1
sangat membantu dan memudahkan untuk taat pajak,Positif,2
aplikasi tak berguna,Netral,1
mantuull,Netral,1
bagus cepat enggak ribet,Negatif,0
dari kemarin mau login susah banget padahal semua sudah benar verifikasi gagal terus,Negatif,0
mantap sangat mudah dan praktis,Positif,2
jadi mudah memperpanjang stnk enggak usah ke samsat nya tinggal di aplikasi saja mantap,Positif,2
praktis,Positif,2
bagus tanpa perlu antri pengiriman cepat,Positif,2
keren sih ada aplikasi ini membantu banget enggak usah repot repot datang ke samsat buat bayar pajak tahunan dokumen pun dikirim langsung kerumah dan itu cepat banget cuma hari keren,Positif,2
manta deh pokoknya,Netral,1
dengan adanya aplikasi ini sangat mudah untuk membayar pajak proses cepat,Positif,2
pengiriman sangat cepat,Positif,2
terima kasih signal sudah memudahkan kami dalam proses pembayaran pajak,Positif,2
tanggal 12 2009 tanggal surat kerja pos pembebasan bayar cukup cepat dan memudahkan dana masuk mantaab lah pokoknya enggak ribet lagi enggak uang antri lagi di samsat,Negatif,0
mempermudah transaksi pajak,Netral,1
bagus sih mudah untuk registrasi data amat sangan membatu bagi orang yang bekerja full time tapi kenapa saya mau melakukan pendaftaran selalu tidak bisa apa transaksi dilaku pada hari kerja dan jam kerja atau memang aplikasi dalam perbaikan,Negatif,0
tidak sekal hari pengguna nya sangat susah untuk dapat melakukan dan verifikasi untuk akun yang dilakukan sehingga mudah untuk mencari dsb,Negatif,0
mantap,Positif,2
berhenti setelah dilihat urus keliling rumah dan diantar kerumah,Netral,1
bantu permudah pengurusan pajak kendaraan kalau bisa pajak plat juga bisa di urus lewat aplikasi signal,Netral,1
enggak bisa verifikasi apk anah ya jelas beda ktp sama wajah sekarang aneh terus saja kali juga foto ktp sama selfi beda,Negatif,0
nyewa vendor jadi membuat aplikasi yang jelas tidak usah belanja deh anggarannya aplikasi bapuk sudah mulai mau bayar karena enggak 2013,Negatif,0
aplikasi sampah,Negatif,0
fast respons good service,Netral,1
aplikasi yang memudahkan untuk membayar pajak tanpa ribet dan kalau bisa ditingkatkan lagi supaya bisa bayar pajak yang tahunan,Negatif,0
pisang banget sayang kedua jenis ini tidak sesai,Negatif,0
·,Netral,1
proses cepat enggak ribet stnk di kirim langsung ke rumah,Negatif,0
perpanjangan pajak online buat signal memang bisa tapi tidak sanggup meski hukuman perpanjangan pajak tahunan 0 bulan belum sampai beberapa rumah pelayanan berakibat buruk eh maaf nya betul bodoh,Negatif,0
ok,Netral,1
simple dan cepat terima kasih signal samsat,Positif,2
mempermudah,Netral,1
lama pengirimannya sudah hampir ke desember sampai tahun disana tolong pengiriman nya jangan pos aja tolong kita bisa,Netral,1
beberapa saat nanti proses lewat apk ini tidak sama kita seamless proses walau fee hasilnya lumayan bagus,Netral,1
hanya mau login terima kasih langsung lewat website juga,Netral,1
susah verifikasi lembaga,Negatif,0
mantap simpel,Positif,2
enggak bisa buat biaya juga bukan karena pajak yang telat jadi tak mungkin,Negatif,0
kok wilayah tersebut misalnya belum dilaporkan ke pelanggan melalui indomaret belum bisa aplikasi dana juga belum tersentuh,Netral,1
proses cepat dan hemat waktu,Positif,2
haloo pak stnk saya sampai sekarang belum terkirim padahal memilih yang ekspres kemana saya bisa telepon ya,Netral,1
tak memudahkan untuk kena pajak,Netral,1
terjun ke stnk tahunan tidak ikut permudah dan tidak bisa di tutup kendaraan resmi,Negatif,0
cepat mudah dan praktis,Positif,2
pertama kali pakai aplikasi ini buat bayar pajak stnk tahunan cukup memuaskan dan cepat prosesnya kemarin daftar pembayaran tanggal januari dan dokumen sampai rumah tanggal januari,Positif,2
ok,Netral,1
mudah dan aman sudah kali bayar layanan juga cepat,Positif,2
sangat membantu untuk yang di luar kota,Positif,2
mantap,Positif,2
buat tidak jadi sekal,Negatif,0
tunggu daftar kendaraan saja tapi banget data sudah yg memasuki tapi katanya data sudah rusak tapi pas mau perpanjang tetapi semua lagi jadi ada sialan,Negatif,0
good job,Netral,1
minggu enggak sempe stnk resi enggak bisa di cek hedeh,Negatif,0
tidak bisa melihat riwayat transaksi atau proses di apk jadinya enggak tau sudah di proses apa belum atau sudah di kirim kalau bisa semua transaksi kelihatan di apak terima kasih,Negatif,0
belum termasuk rumah 3,Netral,1
aga lama sih sampai yg oke lah dari yg harus tahu yg kini sebagai iyg harus mengurus kan bawa dulu pasti repot memang ada signal,Netral,1
luar biasa bahkan untuk sekedar daftar saja masih di persulit verifikasi wajah enggak jadi download deh,Netral,1
perdana urus perpanjangan ajak online awalnya sempat khawatir enggak goal tapi ternyata sangat membantu tinggal duduk diam stnk sampai rumah terima kasih signal,Positif,2
mantap memudahkan untuk membayar pajak tanpa perlu harus datang ke samsat,Positif,2
simpel gaji perlu ribet butuh pemotongan gaji,Negatif,0
mantap pengiriman cepat,Positif,2
wes mantap enggak harus hadir di samsat,Positif,2
aplikasi yang sangat bagus sangat membantu bagi orang yang jauh dari bisnis serta ingin sibuk bekerja susah meluangkan waktu prosesnya sangat mudah tapi cepat dalam hitungan hari sudah sampai uang yang dikirim ke rumah sangat susah jadi enggak bakal telat bayar pajak kendaraan tahunan good app hanya sahaja saat daftar akun ada alasan bagi verifikasi wajah yang selalu gagal entah apa yang membuat gagal di anda sudah tidak ada kendala bagi yang pernah buat akun,Negatif,0
sangat membantu,Positif,2
kepada masyarakat untuk pembayaran harga kendaraan,Netral,1
okehh,Netral,1
sangat memudahkan,Netral,1
okee pengiriman baik sudah diterima enggak perlu antri ke samsat,Netral,1
sangat amat muda dan membantu untuk pajak tahunan semoga selalu di permuda lagi untuk pembayaran pajak lainnya,Positif,2
harus nya tidak perlu ada biaya aplikasi,Netral,1
aplikasi www aktif harap perbaiki jangan dikenakan pembayarannya,Netral,1
aplikasi ini sangat memudahkan saya saat berada diluar kota,Netral,1
bayar dari rumah cepat praktis sesai harapan,Positif,2
setelah itu aplikasi aplikasi enggak membuang waktu antri panjang desekan antara mainin jempol yang langsung kirim ke rumah,Netral,1
sangat membantu sekal terima kasih,Positif,2
mantap signal mempermudah bagi yang waktunya enggak sempat datang langsung ke samsat,Positif,2
kenapa gagal public official file system terus,Negatif,0
sama tegal harus disamakan,Netral,1
sangat berguna dan membantu,Positif,2
sempat menangis satu kali kalian selamat alhamdulillah kalian thanks,Negatif,0
bagus cepat enggak ada kendala,Positif,2
pelayanan yang baik,Netral,1
dalam satuan presisi,Netral,1
bisa mempermudah karena saat membayar kredit kendaraannya tidak memiliki kesibukan usaha ataupun usaha yang tidak bisa di tinggalkan sekarang sudah online kegiatannya juga bisa di antar di kantor rumah pemilik kendaraan,Negatif,0
foto liveness selalu gagal bagaimana ini padahal sudah sesai ktp yang didaftar,Negatif,0
kecewa selama aku bayar bayar aplikasi signal satu bulansaya yang di dalam vua pos indonesia nya ternyata pos indonesia mengomong tidak ada kok resinya di meminta konfirmasi pajak dari info posnya bagaimana kok tidak dikirimkan dua ke negara yang sudahmengambil hak bayarnya tspi tinggsl kewajibannya pada ogah ogagan,Negatif,0
mantap cepat dan simpel penggunaannya,Positif,2
satset dikirim dalam hari,Netral,1
memberikan kemudahan pajak untuk dokumen langsung uang ke sopir,Netral,1
– banget,Netral,1
sangat jarang si ribet mengurus bayi,Negatif,0
tidak mau kena pajak error mulu rugi ditingkatkan kembali atau mempermudah pengguna marga kasih,Negatif,0
pelayanannya sudah sangat memuaskan tks,Netral,1
rodriguez,Netral,1
pembayarannya sudah berhasil tetapi sampai sekarang kan diversifikasi bakal tidak adalah uang yang hendak di transfer bisa adanya min,Netral,1
cepat mudah dan aman,Positif,2
bagus sekal dan sangat membantu thanks,Positif,2
pelayanan sangat bagus dan penanganan pun sangat cepat,Positif,2
pelayanan damai,Netral,1
yang sangat berguna,Netral,1
sangat memudahkan sudah tahun ini bayar pajak enggak capek ke samsat,Netral,1
dari 1 juni 2012 sekarang stnk siap dikirim,Netral,1
efisien bayar pada kelas mudah yang efisien baru ribet pokoknya mantu,Negatif,0
harganya terlalu mahal harusnya cuma jadi,Netral,1
kendaraan anda terblokir padahal baru bayar pajak bulan kemarin aplikasi apa ini enggak guna,Netral,1
proses kirim oleh pt pos ind lambat,Negatif,0
sangat memuaskan dan sangat membantu,Positif,2
lumayan memudahkan kiriman juga cepat sayangnya bank cimb niaga belum kerjasama,Positif,2
kalau sudah ada yang simpel kenapa harus cari yang ribet,Negatif,0
keren keren,Positif,2
pengiriman stnknya sangatlah lambat padahal sudah dahulu ongkir telah batal karena masih dirahasiakan,Negatif,0
enggak bisa dihidupkan kembali kode provinsi enggak sesai kode daerah nomor tanda baca butuh bonus,Negatif,0
tahun pakai ini alhamdulillah oke stnk sampai dengan selamat,Positif,2
alhamdulillah di permudah urusannya mudah² yang lainnya seperti ini jadi rakyat indonesia bisa mengerjakan yang lainnya dan tidak terbuang waktu,Positif,2
mantap aplikasi signal ini menurut saya sangat membantu kalo tau cara dan prosedur nya simpel enggak ribet estimasi sampai stnk sampai cepat enggak sampai seminggu,Negatif,0
sangat tidak worth itu baru mau daftar saja ribetnya meminta ampun selalu enggak bisa katanya mempermudah kok malah jadi makin ribet sih,Negatif,0
sangat membantu terima kasih banyak,Positif,2
lebih siap pakai hp dirumah yg sudah bisa bayar pajak,Netral,1
mudah dan cepat prosesnya,Positif,2
tahun sudah mencoba aman tapi tahun ini mau pengesahan stnk malah gagal poopup harus dilakukan verifikasi identitas padahal di profil sudah verify semua tolong meminta secepatnya di tahun ini bayar duit rakyat loh masa bayar boleh saja masa persulit giliran membayar pajak kan berlaku,Negatif,0
pembayaran stnk belum bisa service agent personal service tiba tiba saatnya menghilang harus mau chat online mohon registrasi dari ktp dll mohon di perbaiki ikut bayar stnk biar enggak telat karena terpencil geografis luar kota malah strategis,Negatif,0
aplikasi yang tidak ada pendaftaran pengesahan nya saja dan bisa bisa sedikit gagal padahal saat ku masih hari lagi baru tahun tutup,Negatif,0
kenapa pas memasuki data kendaraan nya kok tidak terdaftar ya padahal nomor nik dan nomor platnya sudah benar mohon bantuannya,Netral,1
hari langsung di kirim mantap,Positif,2
enggak guna bayar online proses krim nya lambat deh bulan enggak dikrim stnk nya apa guna nya online,Negatif,0
mohon ditingkatkan untuk proses pengiriman agar bisa lebih cepat,Positif,2
bintang 2 ini tombol navigasinya terlalu agak bawah mau buka profil dan di saat tombol profil yang klik atas juga terlalu ke atas saja yg klik,Netral,1
pelayanan cepat dan simple thanks samsat indonesia keren,Positif,2
mantap namun sempat was was karena tanggal kedatangan di depan sempat tidak bisa bayar karna tanggal sudah siap bayar,Negatif,0
memudahkan masyarakat terima kasih untuk pelayanan nya,Positif,2
sangat membantu,Positif,2
ok,Netral,1
itu hit good,Netral,1
first time byr pajak motor lewat e samsat online menurut ku cepat daripada antri di samsat terdekat saya byr dihari sabtu dan pra collecting hampir seminggu sebab sabtu ke sabtu mulai dari hari senin status pengiriman dan sampai di hari rabu rekomendasi buat yang mager byr lewat samsat thks,Positif,2
sangat membantu bagi yang super sibuk pekerjaan,Positif,2
mantap membuat segalanya yang mudah buat ribet kesan kesini terutama yang sibuk oleh yg simple dan tidak kurang kasih sigma nb mohon perbaikan sidik jari untuk menjamin guna memasang hacker sendiri saat transaksi,Negatif,0
pengiriman lama pembayaran tanggal sampai tujuannya tanggal hadehh,Netral,1
lama bisa sampai hari,Netral,1
proses dan pengiriman nya sangat cepat,Positif,2
mudahan enggak ribet enggak perlu antri hari pengiriman sudah mendarat langsung di rumah,Negatif,0
lingkungan latihan bayar pajak,Netral,1
luar biasa untuk umum,Netral,1
mantu,Netral,1
alhamdulillah sangat membantu aplikasi signal ini mungkin kedepannya untuk pengirimannya lebih di percepat lagi,Positif,2
nice bagi pekerja akan selalu berpindah kesana,Netral,1
tapi alat negara saja buat aja dimasa ini masa kalah sama aplikasi akan malun k v,Negatif,0
keren sekarang bayar pajak cukup lewat hp tapi kami harap semoga bisa lanjut ke ganti flat juga bisa pakai aplikasi signal ini amin,Positif,2
alhamdulillah aplikasi ini sangat membantu sekal bagi yang sibuk bekerja lebih tingkat kan lagi pelayanan ya terima kasih,Positif,2
cocok buat yang malas mengantri bayar pajak apalagi yang diluar kota kendala di pengiriman lumayan lama tegal jakarta seminggu baru sampai tapi ok,Netral,1
kenapa tiap itu pun gagal terus,Negatif,0
sangat bermanfaat dan membantu semoga lebih sukses selalu,Positif,2
